status,ticket_id,priority,source,topic,agent_group,agent_name,created_time,expected_sla_to_resolve,expected_sla_to_first response,first_response_time,sla_for_first response,resolution_time,sla_for_resolution,close_time,agent_interactions,survey_results,product_group,support_level,country,latitude,longitude
Closed,TCKT-105541,Low,Phone,Software Bug,IT Support,Agent 69,25-05-2024 21:10,26-05-2024 01:10,25-05-2024 22:10,25-05-2024 22:06,Met,26-05-2024 01:02,Met,26-05-2024 01:07,3,Dissatisfied,Cloud,L1,Bahrain,25.5158,53.6829
In Progress,TCKT-105550,Critical,Email,Hardware Failure,IT Support,Agent 38,30-07-2024 15:15,30-07-2024 16:15,30-07-2024 15:25,30-07-2024 15:19,Met,30-07-2024 15:55,Met,30-07-2024 15:59,4,Satisfied,Network,L1,Oman,24.3021,50.8762
Open,TCKT-105552,Low,Portal,General Inquiry,IT Support,Agent 54,09-07-2024 09:30,09-07-2024 13:30,09-07-2024 10:30,09-07-2024 10:27,Met,09-07-2024 14:12,Breached,09-07-2024 13:12,2,Satisfied,Hardware,L1,Saudi Arabia,24.3732,53.5485
Resolved,TCKT-105556,High,Email,Hardware Failure,IT Support,Agent 32,06-08-2024 12:23,06-08-2024 14:23,06-08-2024 12:53,06-08-2024 12:53,Met,06-08-2024 14:09,Met,06-08-2024 14:12,3,Very Dissatisfied,Software,L1,Kuwait,22.6546,52.7692
Closed,TCKT-105557,Critical,Portal,Software Bug,IT Support,Agent 65,14-07-2024 14:52,14-07-2024 15:52,14-07-2024 15:02,14-07-2024 14:56,Met,14-07-2024 15:33,Met,14-07-2024 15:38,1,Neutral,Network,L2,UAE,23.9719,55.4684
Resolved,TCKT-105564,Medium,Phone,General Inquiry,IT Support,Agent 7,30-04-2024 13:56,30-04-2024 16:56,30-04-2024 14:41,30-04-2024 14:37,Met,30-04-2024 16:52,Met,30-04-2024 16:56,4,Neutral,Software,L1,Saudi Arabia,24.2503,52.7072
Open,TCKT-105565,High,Portal,Hardware Failure,IT Support,Agent 72,27-06-2024 07:21,27-06-2024 09:21,27-06-2024 07:51,27-06-2024 07:50,Met,27-06-2024 09:08,Met,27-06-2024 09:12,4,Satisfied,Hardware,L3,Kuwait,25.2646,50.2844
Closed,TCKT-105566,Medium,Chat,Access Request,IT Support,Agent 70,03-08-2024 21:16,04-08-2024 00:16,03-08-2024 22:01,03-08-2024 22:00,Met,03-08-2024 23:57,Met,03-08-2024 23:59,2,Satisfied,Cloud,L1,UAE,24.414,55.8645
Open,TCKT-105573,Critical,Chat,Access Request,IT Support,Agent 11,19-04-2024 00:28,19-04-2024 01:28,19-04-2024 00:38,19-04-2024 00:30,Met,19-04-2024 04:23,Breached,19-04-2024 01:24,3,Very Dissatisfied,Software,L2,Qatar,25.9928,52.7647
In Progress,TCKT-105577,Critical,Chat,Network Issue,IT Support,Agent 25,15-04-2024 10:32,15-04-2024 11:32,15-04-2024 10:42,15-04-2024 10:40,Met,15-04-2024 11:21,Met,15-04-2024 11:25,2,Very Dissatisfied,Hardware,L1,Oman,22.6154,52.3634
Closed,TCKT-105580,Low,Chat,Hardware Failure,IT Support,Agent 26,04-06-2024 01:46,04-06-2024 05:46,04-06-2024 02:46,04-06-2024 02:41,Met,04-06-2024 05:38,Met,04-06-2024 05:40,3,Dissatisfied,Cloud,L3,Bahrain,24.9892,51.7653
New,TCKT-105597,Medium,Email,Access Request,IT Support,Agent 10,26-05-2024 01:59,26-05-2024 04:59,26-05-2024 02:44,26-05-2024 02:44,Met,26-05-2024 04:50,Met,26-05-2024 04:51,4,Very Satisfied,Software,L2,Bahrain,22.6067,54.0119
In Progress,TCKT-105599,High,Portal,Access Request,IT Support,Agent 80,06-04-2024 20:16,06-04-2024 22:16,06-04-2024 20:46,06-04-2024 20:38,Met,07-04-2024 00:08,Breached,06-04-2024 22:09,4,Neutral,Cloud,L1,Kuwait,22.3162,53.1385
Open,TCKT-105602,Medium,Portal,Software Bug,IT Support,Agent 45,11-08-2024 10:16,11-08-2024 13:16,11-08-2024 11:01,11-08-2024 10:58,Met,11-08-2024 14:36,Breached,11-08-2024 13:09,4,Very Satisfied,Software,L3,UAE,22.5555,55.1657
In Progress,TCKT-105608,Low,Email,Network Issue,IT Support,Agent 7,22-06-2024 08:28,22-06-2024 12:28,22-06-2024 09:28,22-06-2024 09:20,Met,22-06-2024 13:13,Breached,22-06-2024 12:15,5,Very Dissatisfied,Cloud,L2,Bahrain,25.6499,53.4161
Open,TCKT-105611,Low,Chat,Hardware Failure,IT Support,Agent 80,14-07-2024 23:23,15-07-2024 03:23,15-07-2024 00:23,15-07-2024 00:21,Met,15-07-2024 03:07,Met,15-07-2024 03:07,4,Neutral,Cloud,L2,Bahrain,22.2904,50.3469
Open,TCKT-105612,Critical,Phone,Software Bug,IT Support,Agent 65,01-07-2024 23:53,02-07-2024 00:53,02-07-2024 00:03,01-07-2024 23:57,Met,02-07-2024 00:34,Met,02-07-2024 00:37,1,Dissatisfied,Network,L1,Kuwait,23.5912,50.7131
Closed,TCKT-105614,High,Phone,Access Request,IT Support,Agent 75,26-05-2024 07:36,26-05-2024 09:36,26-05-2024 08:06,26-05-2024 07:56,Met,26-05-2024 09:30,Met,26-05-2024 09:32,2,Neutral,Cloud,L3,Kuwait,25.7992,55.4861
New,TCKT-105622,High,Email,Access Request,IT Support,Agent 12,21-06-2024 03:42,21-06-2024 05:42,21-06-2024 04:12,21-06-2024 04:07,Met,21-06-2024 05:28,Met,21-06-2024 05:32,1,Neutral,Hardware,L2,Kuwait,24.3003,53.8582
New,TCKT-105634,Medium,Chat,Hardware Failure,IT Support,Agent 68,30-04-2024 06:34,30-04-2024 09:34,30-04-2024 07:19,30-04-2024 07:18,Met,30-04-2024 09:31,Met,30-04-2024 09:36,1,Dissatisfied,Hardware,L1,Bahrain,24.9292,51.3209
In Progress,TCKT-105643,Low,Portal,General Inquiry,IT Support,Agent 72,19-06-2024 08:10,19-06-2024 12:10,19-06-2024 09:10,19-06-2024 09:00,Met,19-06-2024 12:52,Breached,19-06-2024 11:55,5,Satisfied,Network,L1,Qatar,25.3517,50.4063
In Progress,TCKT-105646,Medium,Portal,General Inquiry,IT Support,Agent 3,27-04-2024 10:04,27-04-2024 13:04,27-04-2024 10:49,27-04-2024 10:41,Met,27-04-2024 13:04,Breached,27-04-2024 13:05,2,Dissatisfied,Cloud,L1,Oman,24.2978,54.1887
In Progress,TCKT-105648,Medium,Email,Hardware Failure,IT Support,Agent 45,21-07-2024 10:19,21-07-2024 13:19,21-07-2024 11:04,21-07-2024 11:00,Met,21-07-2024 13:00,Met,21-07-2024 13:00,3,Very Dissatisfied,Network,L1,Bahrain,24.3361,54.0756
Resolved,TCKT-105655,High,Phone,Access Request,IT Support,Agent 8,31-05-2024 03:53,31-05-2024 05:53,31-05-2024 04:23,31-05-2024 04:19,Met,31-05-2024 05:53,Breached,31-05-2024 05:55,5,Satisfied,Software,L3,Saudi Arabia,25.17,51.5105
In Progress,TCKT-105658,Critical,Phone,Hardware Failure,IT Support,Agent 6,10-07-2024 06:03,10-07-2024 07:03,10-07-2024 06:13,10-07-2024 06:04,Met,10-07-2024 07:00,Met,10-07-2024 07:01,5,Neutral,Hardware,L1,Bahrain,22.5506,50.0818
Open,TCKT-105660,Critical,Chat,Access Request,IT Support,Agent 52,22-04-2024 02:04,22-04-2024 03:04,22-04-2024 02:14,22-04-2024 02:13,Met,22-04-2024 02:48,Met,22-04-2024 02:51,4,Very Dissatisfied,Network,L2,Oman,25.038,50.8875
Resolved,TCKT-105668,Low,Phone,Hardware Failure,IT Support,Agent 51,06-06-2024 04:46,06-06-2024 08:46,06-06-2024 05:46,06-06-2024 05:45,Met,06-06-2024 09:28,Breached,06-06-2024 08:28,1,Very Dissatisfied,Software,L3,UAE,22.9006,50.9073
In Progress,TCKT-105675,High,Chat,Network Issue,IT Support,Agent 43,07-05-2024 04:06,07-05-2024 06:06,07-05-2024 04:36,07-05-2024 04:36,Met,07-05-2024 05:58,Met,07-05-2024 05:59,3,Neutral,Network,L1,Kuwait,25.6957,53.2989
Open,TCKT-105677,Critical,Email,Hardware Failure,IT Support,Agent 5,03-06-2024 17:09,03-06-2024 18:09,03-06-2024 17:19,03-06-2024 17:16,Met,03-06-2024 18:00,Met,03-06-2024 18:05,1,Satisfied,Hardware,L2,Bahrain,22.9191,52.921
New,TCKT-105687,Critical,Chat,General Inquiry,IT Support,Agent 46,10-08-2024 11:29,10-08-2024 12:29,10-08-2024 11:39,10-08-2024 11:32,Met,10-08-2024 15:09,Breached,10-08-2024 12:09,1,Neutral,Network,L1,Kuwait,24.4082,53.6995
New,TCKT-105691,Medium,Phone,Access Request,IT Support,Agent 33,25-04-2024 06:35,25-04-2024 09:35,25-04-2024 07:20,25-04-2024 07:17,Met,25-04-2024 09:29,Met,25-04-2024 09:29,3,Neutral,Hardware,L2,Oman,25.263,54.5448
In Progress,TCKT-105699,Low,Phone,General Inquiry,IT Support,Agent 70,11-05-2024 22:18,12-05-2024 02:18,11-05-2024 23:18,11-05-2024 23:12,Met,12-05-2024 01:58,Met,12-05-2024 01:59,2,Dissatisfied,Cloud,L1,Saudi Arabia,24.3317,55.7387
Open,TCKT-105704,Low,Phone,Network Issue,IT Support,Agent 47,09-07-2024 05:23,09-07-2024 09:23,09-07-2024 06:23,09-07-2024 06:20,Met,09-07-2024 10:10,Breached,09-07-2024 09:14,3,Neutral,Hardware,L1,Qatar,24.5885,51.2281
New,TCKT-105705,High,Phone,Access Request,IT Support,Agent 2,27-04-2024 00:32,27-04-2024 02:32,27-04-2024 01:02,27-04-2024 00:53,Met,27-04-2024 02:15,Met,27-04-2024 02:16,1,Satisfied,Cloud,L3,Oman,25.1949,51.62
Closed,TCKT-105714,Medium,Phone,Network Issue,IT Support,Agent 14,31-05-2024 13:41,31-05-2024 16:41,31-05-2024 14:26,31-05-2024 14:26,Met,31-05-2024 16:22,Met,31-05-2024 16:23,3,Neutral,Software,L3,Saudi Arabia,25.9521,51.1168
Open,TCKT-105716,Low,Email,Software Bug,IT Support,Agent 20,31-07-2024 13:58,31-07-2024 17:58,31-07-2024 14:58,31-07-2024 14:54,Met,31-07-2024 17:42,Met,31-07-2024 17:46,4,Satisfied,Network,L3,Oman,23.3542,52.3185
Resolved,TCKT-105733,Medium,Phone,General Inquiry,IT Support,Agent 4,24-07-2024 05:56,24-07-2024 08:56,24-07-2024 06:41,24-07-2024 06:31,Met,24-07-2024 08:49,Met,24-07-2024 08:51,1,Neutral,Network,L1,Bahrain,23.8672,54.6777
Closed,TCKT-105736,Critical,Phone,General Inquiry,IT Support,Agent 26,25-05-2024 14:45,25-05-2024 15:45,25-05-2024 14:55,25-05-2024 14:50,Met,25-05-2024 15:42,Met,25-05-2024 15:45,5,Neutral,Software,L3,Kuwait,23.5068,51.0987
Open,TCKT-105738,Low,Chat,General Inquiry,IT Support,Agent 52,18-06-2024 22:36,19-06-2024 02:36,18-06-2024 23:36,18-06-2024 23:32,Met,19-06-2024 03:28,Breached,19-06-2024 02:29,1,Neutral,Software,L2,Bahrain,23.1715,52.1523
Open,TCKT-105741,Medium,Chat,Hardware Failure,IT Support,Agent 36,14-04-2024 02:29,14-04-2024 05:29,14-04-2024 03:14,14-04-2024 03:04,Met,14-04-2024 05:24,Met,14-04-2024 05:28,4,Neutral,Hardware,L1,Oman,25.7375,51.7371
Closed,TCKT-105746,Critical,Email,Network Issue,IT Support,Agent 45,12-07-2024 07:52,12-07-2024 08:52,12-07-2024 08:02,12-07-2024 07:57,Met,12-07-2024 08:43,Met,12-07-2024 08:48,2,Neutral,Hardware,L1,Kuwait,22.7713,50.2388
Resolved,TCKT-105750,Medium,Chat,Access Request,IT Support,Agent 65,24-06-2024 03:19,24-06-2024 06:19,24-06-2024 04:04,24-06-2024 03:55,Met,24-06-2024 05:59,Met,24-06-2024 05:59,3,Neutral,Network,L1,Qatar,23.3716,52.2621
New,TCKT-105753,High,Portal,Network Issue,IT Support,Agent 26,18-05-2024 06:12,18-05-2024 08:12,18-05-2024 06:42,18-05-2024 06:39,Met,18-05-2024 07:52,Met,18-05-2024 07:52,2,Satisfied,Software,L1,Bahrain,22.1474,53.3902
In Progress,TCKT-105754,Medium,Email,Hardware Failure,IT Support,Agent 72,29-07-2024 23:23,30-07-2024 02:23,30-07-2024 00:08,29-07-2024 23:58,Met,30-07-2024 03:53,Breached,30-07-2024 02:25,1,Neutral,Hardware,L2,Saudi Arabia,22.5858,51.3328
In Progress,TCKT-105756,Critical,Chat,Access Request,IT Support,Agent 74,10-06-2024 04:30,10-06-2024 05:30,10-06-2024 04:40,10-06-2024 04:30,Met,10-06-2024 08:21,Breached,10-06-2024 05:26,4,Neutral,Cloud,L1,Bahrain,22.614,53.05
Open,TCKT-105757,Low,Phone,Access Request,IT Support,Agent 4,09-08-2024 09:47,09-08-2024 13:47,09-08-2024 10:47,09-08-2024 10:38,Met,09-08-2024 13:34,Met,09-08-2024 13:36,3,Dissatisfied,Network,L1,Kuwait,22.5583,54.7236
In Progress,TCKT-105758,Low,Portal,Access Request,IT Support,Agent 79,14-06-2024 18:50,14-06-2024 22:50,14-06-2024 19:50,14-06-2024 19:49,Met,14-06-2024 22:45,Met,14-06-2024 22:48,1,Dissatisfied,Cloud,L1,Kuwait,23.4726,55.8465
Open,TCKT-105760,Critical,Phone,Hardware Failure,IT Support,Agent 71,06-06-2024 07:57,06-06-2024 08:57,06-06-2024 08:07,06-06-2024 07:58,Met,06-06-2024 11:40,Breached,06-06-2024 08:43,5,Very Satisfied,Cloud,L3,Saudi Arabia,22.8166,51.6531
Closed,TCKT-105763,Critical,Phone,Hardware Failure,IT Support,Agent 45,18-05-2024 05:11,18-05-2024 06:11,18-05-2024 05:21,18-05-2024 05:21,Met,18-05-2024 06:03,Met,18-05-2024 06:05,3,Satisfied,Software,L2,Qatar,23.7912,53.4607
Resolved,TCKT-105769,Critical,Chat,General Inquiry,IT Support,Agent 42,24-07-2024 15:37,24-07-2024 16:37,24-07-2024 15:47,24-07-2024 15:41,Met,24-07-2024 16:23,Met,24-07-2024 16:26,4,Satisfied,Hardware,L2,Kuwait,25.295,54.9325
Open,TCKT-105771,Low,Chat,Software Bug,IT Support,Agent 23,06-07-2024 05:48,06-07-2024 09:48,06-07-2024 06:48,06-07-2024 06:40,Met,06-07-2024 10:36,Breached,06-07-2024 09:40,5,Neutral,Cloud,L3,Oman,23.3059,53.5068
Closed,TCKT-105783,Critical,Portal,General Inquiry,IT Support,Agent 63,05-06-2024 22:43,05-06-2024 23:43,05-06-2024 22:53,05-06-2024 22:51,Met,05-06-2024 23:30,Met,05-06-2024 23:31,1,Neutral,Software,L3,Oman,22.7799,50.9122
Open,TCKT-105790,Low,Email,Hardware Failure,IT Support,Agent 7,01-04-2024 22:42,02-04-2024 02:42,01-04-2024 23:42,01-04-2024 23:32,Met,02-04-2024 02:29,Met,02-04-2024 02:30,2,Very Dissatisfied,Hardware,L2,Saudi Arabia,25.0893,53.0507
New,TCKT-105791,Critical,Chat,Software Bug,IT Support,Agent 53,08-07-2024 08:27,08-07-2024 09:27,08-07-2024 08:37,08-07-2024 08:37,Met,08-07-2024 12:22,Breached,08-07-2024 09:26,2,Satisfied,Software,L1,Bahrain,23.2975,50.21
New,TCKT-105795,Critical,Chat,Software Bug,IT Support,Agent 64,27-07-2024 02:40,27-07-2024 03:40,27-07-2024 02:50,27-07-2024 02:43,Met,27-07-2024 03:22,Met,27-07-2024 03:22,5,Very Dissatisfied,Cloud,L1,Saudi Arabia,24.1963,50.6877
In Progress,TCKT-105796,Low,Portal,Hardware Failure,IT Support,Agent 56,08-06-2024 20:38,09-06-2024 00:38,08-06-2024 21:38,08-06-2024 21:29,Met,09-06-2024 00:18,Met,09-06-2024 00:23,3,Very Dissatisfied,Network,L3,Oman,22.3197,50.6558
Open,TCKT-105806,High,Chat,Access Request,IT Support,Agent 24,08-07-2024 22:39,09-07-2024 00:39,08-07-2024 23:09,08-07-2024 23:08,Met,09-07-2024 02:29,Breached,09-07-2024 00:30,4,Dissatisfied,Cloud,L1,Bahrain,25.907,50.5099
Open,TCKT-105810,Critical,Email,General Inquiry,IT Support,Agent 65,13-07-2024 21:01,13-07-2024 22:01,13-07-2024 21:11,13-07-2024 21:05,Met,13-07-2024 21:52,Met,13-07-2024 21:57,5,Satisfied,Software,L1,Oman,24.3916,52.8317
New,TCKT-105819,High,Chat,Access Request,IT Support,Agent 15,23-07-2024 18:55,23-07-2024 20:55,23-07-2024 19:25,23-07-2024 19:20,Met,23-07-2024 20:45,Met,23-07-2024 20:48,4,Satisfied,Cloud,L2,Bahrain,24.0978,52.6447
New,TCKT-105832,Critical,Email,Access Request,IT Support,Agent 26,26-07-2024 07:34,26-07-2024 08:34,26-07-2024 07:44,26-07-2024 07:41,Met,26-07-2024 11:20,Breached,26-07-2024 08:21,4,Neutral,Hardware,L3,Saudi Arabia,24.5146,55.664
Closed,TCKT-105835,High,Email,Hardware Failure,IT Support,Agent 11,15-07-2024 17:19,15-07-2024 19:19,15-07-2024 17:49,15-07-2024 17:39,Met,15-07-2024 21:13,Breached,15-07-2024 19:16,4,Dissatisfied,Software,L3,Kuwait,23.9997,52.8612
Closed,TCKT-105838,Low,Chat,Software Bug,IT Support,Agent 31,13-05-2024 15:28,13-05-2024 19:28,13-05-2024 16:28,13-05-2024 16:19,Met,13-05-2024 19:26,Met,13-05-2024 19:26,2,Neutral,Cloud,L1,UAE,22.7748,51.3798
Resolved,TCKT-105845,Low,Portal,General Inquiry,IT Support,Agent 54,20-06-2024 00:48,20-06-2024 04:48,20-06-2024 01:48,20-06-2024 01:44,Met,20-06-2024 05:45,Breached,20-06-2024 04:48,1,Satisfied,Cloud,L2,Kuwait,23.0072,51.209
Open,TCKT-105861,Critical,Portal,Hardware Failure,IT Support,Agent 75,11-07-2024 21:15,11-07-2024 22:15,11-07-2024 21:25,11-07-2024 21:23,Met,11-07-2024 21:57,Met,11-07-2024 22:00,3,Dissatisfied,Hardware,L1,Saudi Arabia,22.5274,52.3044
Resolved,TCKT-105863,Medium,Phone,Software Bug,IT Support,Agent 80,10-06-2024 14:59,10-06-2024 17:59,10-06-2024 15:44,10-06-2024 15:38,Met,10-06-2024 17:56,Met,10-06-2024 17:57,1,Very Satisfied,Cloud,L3,Bahrain,24.2259,52.5208
Resolved,TCKT-105865,Low,Portal,Network Issue,IT Support,Agent 43,07-07-2024 15:46,07-07-2024 19:46,07-07-2024 16:46,07-07-2024 16:36,Met,07-07-2024 19:34,Met,07-07-2024 19:36,4,Very Dissatisfied,Network,L1,Oman,24.6335,55.0538
Resolved,TCKT-105881,High,Portal,Network Issue,IT Support,Agent 29,22-04-2024 05:21,22-04-2024 07:21,22-04-2024 05:51,22-04-2024 05:50,Met,22-04-2024 07:01,Met,22-04-2024 07:02,4,Satisfied,Network,L2,Qatar,25.3675,50.825
Closed,TCKT-105882,Low,Portal,Access Request,IT Support,Agent 72,10-08-2024 12:27,10-08-2024 16:27,10-08-2024 13:27,10-08-2024 13:22,Met,10-08-2024 16:10,Met,10-08-2024 16:13,4,Satisfied,Hardware,L1,Bahrain,25.0475,55.1752
New,TCKT-105883,Critical,Phone,Access Request,IT Support,Agent 38,21-05-2024 02:55,21-05-2024 03:55,21-05-2024 03:05,21-05-2024 03:04,Met,21-05-2024 06:36,Breached,21-05-2024 03:37,2,Very Satisfied,Cloud,L2,Oman,23.4344,54.8933
In Progress,TCKT-105884,Critical,Portal,General Inquiry,IT Support,Agent 10,16-05-2024 05:43,16-05-2024 06:43,16-05-2024 05:53,16-05-2024 05:49,Met,16-05-2024 06:33,Met,16-05-2024 06:34,5,Satisfied,Cloud,L1,Saudi Arabia,23.309,55.2904
In Progress,TCKT-105886,Low,Portal,Software Bug,IT Support,Agent 36,28-04-2024 13:49,28-04-2024 17:49,28-04-2024 14:49,28-04-2024 14:47,Met,28-04-2024 17:44,Met,28-04-2024 17:45,4,Neutral,Hardware,L3,Saudi Arabia,23.5522,54.1486
Open,TCKT-105890,Low,Chat,Software Bug,IT Support,Agent 29,08-04-2024 04:43,08-04-2024 08:43,08-04-2024 05:43,08-04-2024 05:39,Met,08-04-2024 08:40,Met,08-04-2024 08:41,3,Neutral,Software,L3,Qatar,23.2066,51.1334
Resolved,TCKT-105892,Critical,Chat,Access Request,IT Support,Agent 4,21-06-2024 20:19,21-06-2024 21:19,21-06-2024 20:29,21-06-2024 20:22,Met,21-06-2024 21:07,Met,21-06-2024 21:08,5,Very Dissatisfied,Network,L2,Oman,23.1285,52.1218
Closed,TCKT-105893,Low,Portal,General Inquiry,IT Support,Agent 16,25-06-2024 02:28,25-06-2024 06:28,25-06-2024 03:28,25-06-2024 03:21,Met,25-06-2024 06:14,Met,25-06-2024 06:18,2,Dissatisfied,Hardware,L3,UAE,22.4573,55.9084
Resolved,TCKT-105895,Low,Portal,Network Issue,IT Support,Agent 48,08-08-2024 01:24,08-08-2024 05:24,08-08-2024 02:24,08-08-2024 02:15,Met,08-08-2024 06:24,Breached,08-08-2024 05:29,2,Very Satisfied,Software,L1,Kuwait,24.6831,55.1388
Resolved,TCKT-105899,Critical,Email,Network Issue,IT Support,Agent 34,10-05-2024 06:04,10-05-2024 07:04,10-05-2024 06:14,10-05-2024 06:09,Met,10-05-2024 07:04,Breached,10-05-2024 07:06,2,Satisfied,Hardware,L3,UAE,23.2986,52.393
New,TCKT-105902,Low,Chat,Hardware Failure,IT Support,Agent 55,07-05-2024 19:41,07-05-2024 23:41,07-05-2024 20:41,07-05-2024 20:32,Met,07-05-2024 23:23,Met,07-05-2024 23:23,3,Neutral,Hardware,L2,Kuwait,22.0823,53.7399
Resolved,TCKT-105907,Medium,Chat,General Inquiry,IT Support,Agent 17,03-04-2024 01:37,03-04-2024 04:37,03-04-2024 02:22,03-04-2024 02:17,Met,03-04-2024 04:24,Met,03-04-2024 04:26,2,Dissatisfied,Network,L2,Oman,23.5565,50.5077
Open,TCKT-105910,Medium,Portal,Network Issue,IT Support,Agent 59,18-05-2024 19:49,18-05-2024 22:49,18-05-2024 20:34,18-05-2024 20:31,Met,19-05-2024 00:13,Breached,18-05-2024 22:47,2,Very Dissatisfied,Network,L1,Oman,22.1462,53.9015
New,TCKT-105911,Critical,Chat,Network Issue,IT Support,Agent 17,12-06-2024 06:43,12-06-2024 07:43,12-06-2024 06:53,12-06-2024 06:45,Met,12-06-2024 07:25,Met,12-06-2024 07:30,4,Very Dissatisfied,Cloud,L3,UAE,24.7597,54.0408
In Progress,TCKT-105913,Critical,Chat,General Inquiry,IT Support,Agent 5,30-06-2024 21:29,30-06-2024 22:29,30-06-2024 21:39,30-06-2024 21:36,Met,01-07-2024 01:24,Breached,30-06-2024 22:28,4,Very Satisfied,Hardware,L2,Qatar,22.9775,51.6028
Resolved,TCKT-105919,Low,Email,Network Issue,IT Support,Agent 45,15-07-2024 10:11,15-07-2024 14:11,15-07-2024 11:11,15-07-2024 11:03,Met,15-07-2024 13:52,Met,15-07-2024 13:56,4,Satisfied,Hardware,L1,UAE,22.7568,52.4823
Open,TCKT-105922,Medium,Email,Hardware Failure,IT Support,Agent 32,30-06-2024 21:30,01-07-2024 00:30,30-06-2024 22:15,30-06-2024 22:08,Met,01-07-2024 00:22,Met,01-07-2024 00:22,3,Satisfied,Software,L1,Oman,22.1493,51.1474
In Progress,TCKT-105932,High,Email,Software Bug,IT Support,Agent 71,02-08-2024 09:03,02-08-2024 11:03,02-08-2024 09:33,02-08-2024 09:28,Met,02-08-2024 11:02,Met,02-08-2024 11:04,2,Satisfied,Hardware,L3,UAE,23.1114,54.3286
In Progress,TCKT-105949,High,Chat,General Inquiry,IT Support,Agent 40,08-04-2024 15:03,08-04-2024 17:03,08-04-2024 15:33,08-04-2024 15:26,Met,08-04-2024 18:54,Breached,08-04-2024 16:56,5,Dissatisfied,Hardware,L1,Bahrain,22.6803,54.3091
Resolved,TCKT-105955,Low,Email,Network Issue,IT Support,Agent 66,14-06-2024 18:55,14-06-2024 22:55,14-06-2024 19:55,14-06-2024 19:47,Met,14-06-2024 22:53,Met,14-06-2024 22:54,3,Satisfied,Cloud,L1,Saudi Arabia,22.1876,53.2546
New,TCKT-105967,Critical,Portal,Network Issue,IT Support,Agent 68,12-04-2024 13:53,12-04-2024 14:53,12-04-2024 14:03,12-04-2024 13:59,Met,12-04-2024 17:52,Breached,12-04-2024 14:54,2,Very Satisfied,Cloud,L3,Bahrain,22.5999,52.5116
Open,TCKT-105974,Low,Chat,General Inquiry,IT Support,Agent 9,12-07-2024 12:07,12-07-2024 16:07,12-07-2024 13:07,12-07-2024 13:05,Met,12-07-2024 16:02,Met,12-07-2024 16:07,3,Neutral,Network,L2,Bahrain,25.4276,55.0686
New,TCKT-105982,Medium,Portal,Access Request,IT Support,Agent 38,03-06-2024 09:50,03-06-2024 12:50,03-06-2024 10:35,03-06-2024 10:32,Met,03-06-2024 14:10,Breached,03-06-2024 12:45,4,Neutral,Hardware,L2,Bahrain,24.2618,53.9632
In Progress,TCKT-105985,Low,Portal,General Inquiry,IT Support,Agent 46,30-05-2024 10:32,30-05-2024 14:32,30-05-2024 11:32,30-05-2024 11:29,Met,30-05-2024 14:20,Met,30-05-2024 14:25,4,Satisfied,Hardware,L1,Bahrain,22.7638,50.0846
Resolved,TCKT-105988,High,Phone,Hardware Failure,IT Support,Agent 80,08-07-2024 12:23,08-07-2024 14:23,08-07-2024 12:53,08-07-2024 12:46,Met,08-07-2024 14:18,Met,08-07-2024 14:22,5,Neutral,Cloud,L2,Kuwait,23.8414,51.065
Closed,TCKT-105992,High,Chat,Access Request,IT Support,Agent 61,05-07-2024 20:38,05-07-2024 22:38,05-07-2024 21:08,05-07-2024 21:08,Met,05-07-2024 22:37,Met,05-07-2024 22:41,1,Dissatisfied,Cloud,L2,Bahrain,25.4021,54.6895
Closed,TCKT-105995,Medium,Portal,General Inquiry,IT Support,Agent 69,05-05-2024 06:28,05-05-2024 09:28,05-05-2024 07:13,05-05-2024 07:07,Met,05-05-2024 09:25,Met,05-05-2024 09:29,2,Satisfied,Network,L3,Qatar,24.2228,52.0149
Open,TCKT-105997,Low,Portal,Network Issue,IT Support,Agent 18,23-04-2024 07:21,23-04-2024 11:21,23-04-2024 08:21,23-04-2024 08:14,Met,23-04-2024 11:21,Breached,23-04-2024 11:22,1,Neutral,Hardware,L1,Oman,24.6377,52.9756
Resolved,TCKT-106000,Low,Chat,Access Request,IT Support,Agent 65,02-08-2024 15:49,02-08-2024 19:49,02-08-2024 16:49,02-08-2024 16:49,Met,02-08-2024 19:44,Met,02-08-2024 19:46,3,Satisfied,Cloud,L3,UAE,23.2046,53.5754
Closed,TCKT-106002,High,Portal,Access Request,IT Support,Agent 15,03-05-2024 20:20,03-05-2024 22:20,03-05-2024 20:50,03-05-2024 20:48,Met,03-05-2024 22:12,Met,03-05-2024 22:12,3,Satisfied,Cloud,L1,Bahrain,23.9711,50.1744
In Progress,TCKT-106011,Medium,Portal,Access Request,IT Support,Agent 77,24-07-2024 03:56,24-07-2024 06:56,24-07-2024 04:41,24-07-2024 04:40,Met,24-07-2024 06:40,Met,24-07-2024 06:40,4,Neutral,Network,L2,Saudi Arabia,25.1868,52.4587
Closed,TCKT-106016,Medium,Email,Network Issue,IT Support,Agent 74,25-06-2024 06:38,25-06-2024 09:38,25-06-2024 07:23,25-06-2024 07:17,Met,25-06-2024 09:34,Met,25-06-2024 09:35,2,Dissatisfied,Software,L2,Saudi Arabia,22.709,54.9102
New,TCKT-106019,High,Portal,Network Issue,IT Support,Agent 77,05-08-2024 13:01,05-08-2024 15:01,05-08-2024 13:31,05-08-2024 13:24,Met,05-08-2024 14:48,Met,05-08-2024 14:52,4,Satisfied,Software,L1,Saudi Arabia,24.1497,51.8999
